Year,Month,Day,Global Solar Radiation (MJ/m&sup2;) - King's Park_Value,completeness
1992,4,7,5.58,C
1992,4,8,3.43,C
1992,4,9,6.87,C
1992,4,10,2.29,C
1992,4,11,1.50,C
1992,4,12,4.59,C
1992,4,13,5.52,C
1992,4,14,9.60,C
1992,4,15,15.78,C
1992,4,16,22.70,C
1992,4,17,13.09,C
1992,4,18,4.13,C
1992,4,19,16.33,C
1992,4,20,6.59,C
1992,4,21,4.64,C
1992,4,22,8.81,C
1992,4,23,5.82,C
1992,4,24,15.71,C
1992,4,25,16.05,C
1992,4,26,17.94,C
1992,4,27,16.21,C
1992,4,28,21.44,C
1992,4,29,15.01,C
1992,4,30,17.52,C
1992,5,1,18.75,C
1992,5,2,9.71,C
1992,5,3,2.56,C
1992,5,4,11.83,C
1992,5,5,22.00,C
1992,5,6,20.53,C
1992,5,7,2.00,C
1992,5,8,1.00,C
1992,5,9,4.60,C
1992,5,10,3.96,C
1992,5,11,9.34,C
1992,5,12,24.21,C
1992,5,13,23.68,C
1992,5,14,5.13,C
1992,5,15,6.78,C
1992,5,16,10.26,C
1992,5,17,11.18,C
1992,5,18,9.77,C
1992,5,19,6.72,C
1992,5,20,9.02,C
1992,5,21,9.79,C
1992,5,22,6.50,C
1992,5,23,13.38,C
1992,5,24,20.94,C
1992,5,25,15.23,C
1992,5,26,7.88,C
1992,5,27,8.05,C
1992,5,28,25.27,C
1992,5,29,11.72,C
1992,5,30,8.82,C
1992,5,31,12.03,C
1992,6,1,12.83,C
1992,6,2,17.03,C
1992,6,3,9.32,C
1992,6,4,19.90,C
1992,6,5,18.12,C
1992,6,6,9.98,C
1992,6,7,1.52,C
1992,6,8,3.51,C
1992,6,9,5.54,C
1992,6,10,2.59,C
1992,6,11,4.77,C
1992,6,12,13.75,C
1992,6,13,3.32,C
1992,6,14,7.34,C
1992,6,15,2.45,C
1992,6,16,11.88,C
1992,6,17,19.74,C
1992,6,18,17.36,C
1992,6,19,17.96,C
1992,6,20,20.61,C
1992,6,21,17.54,C
1992,6,22,24.94,C
1992,6,23,20.45,C
1992,6,24,17.35,C
1992,6,25,23.92,C
1992,6,26,19.22,C
1992,6,27,21.73,C
1992,6,28,8.40,C
1992,6,29,16.17,C
1992,6,30,18.65,C
1992,7,1,20.10,C
1992,7,2,17.76,C
1992,7,3,19.80,C
1992,7,4,9.19,C
1992,7,5,14.14,C
1992,7,6,10.41,C
1992,7,7,4.90,C
1992,7,8,11.31,C
1992,7,9,16.08,C
1992,7,10,14.96,C
1992,7,11,24.66,C
1992,7,12,11.19,C
1992,7,13,15.42,C
1992,7,14,24.83,C
1992,7,15,21.98,C
1992,7,16,21.57,C
1992,7,17,11.60,C
1992,7,18,1.06,C
1992,7,19,19.78,C
1992,7,20,18.89,C
1992,7,21,12.51,C
1992,7,22,8.53,C
1992,7,23,6.33,C
1992,7,24,23.02,C
1992,7,25,22.48,C
1992,7,26,20.07,C
1992,7,27,21.41,C
1992,7,28,24.77,C
1992,7,29,24.87,C
1992,7,30,24.59,C
1992,7,31,19.36,C
1992,8,1,20.46,C
1992,8,2,11.22,C
1992,8,3,24.05,C
1992,8,4,24.97,C
1992,8,5,25.65,C
1992,8,6,22.80,C
1992,8,7,24.12,C
1992,8,8,19.24,C
1992,8,9,8.45,C
1992,8,10,19.91,C
1992,8,11,18.14,C
1992,8,12,20.34,C
1992,8,13,23.74,C
1992,8,14,22.64,C
1992,8,15,19.59,C
1992,8,16,13.53,C
1992,8,17,17.20,C
1992,8,18,13.69,C
1992,8,19,11.36,C
1992,8,20,7.30,C
1992,8,21,2.66,C
1992,8,22,7.40,C
1992,8,23,11.64,C
1992,8,24,10.78,C
1992,8,25,22.79,C
1992,8,26,21.09,C
1992,8,27,16.22,C
1992,8,28,18.23,C
1992,8,29,17.15,C
1992,8,30,17.30,C
1992,8,31,15.21,C
1992,9,1,20.50,C
1992,9,2,20.37,C
1992,9,3,18.72,C
1992,9,4,14.29,C
1992,9,5,12.29,C
1992,9,6,7.30,C
1992,9,7,5.92,C
1992,9,8,14.68,C
1992,9,9,18.42,C
1992,9,10,14.13,C
1992,9,11,15.54,C
1992,9,12,20.45,C
1992,9,13,17.58,C
1992,9,14,17.54,C
1992,9,15,18.75,C
1992,9,16,9.40,C
1992,9,17,16.61,C
1992,9,18,14.81,C
1992,9,19,10.95,C
1992,9,20,21.30,C
1992,9,21,19.86,C
1992,9,22,17.73,C
1992,9,23,19.39,C
1992,9,24,13.61,C
1992,9,25,17.85,C
1992,9,26,18.03,C
1992,9,27,18.33,C
1992,9,28,19.29,C
1992,9,29,7.27,C
1992,9,30,16.38,C
1992,10,1,15.71,C
1992,10,2,19.78,C
1992,10,3,17.71,C
1992,10,4,14.51,C
1992,10,5,12.54,C
1992,10,6,17.48,C
1992,10,7,15.91,C
1992,10,8,19.64,C
1992,10,9,15.95,C
1992,10,10,18.66,C
1992,10,11,17.49,C
1992,10,12,14.39,C
1992,10,13,9.48,C
1992,10,14,16.15,C
1992,10,15,16.24,C
1992,10,16,15.48,C
1992,10,17,19.49,C
1992,10,18,15.66,C
1992,10,19,18.22,C
1992,10,20,18.57,C
1992,10,21,19.87,C
1992,10,22,19.07,C
1992,10,23,16.37,C
1992,10,24,16.94,C
1992,10,25,17.17,C
1992,10,26,17.51,C
1992,10,27,14.47,C
1992,10,28,11.50,C
1992,10,29,15.48,C
1992,10,30,17.79,C
1992,10,31,16.75,C
1992,11,1,16.67,C
1992,11,2,17.65,C
1992,11,3,17.04,C
1992,11,4,17.33,C
1992,11,5,15.57,C
1992,11,6,13.84,C
1992,11,7,14.15,C
1992,11,8,7.50,C
1992,11,9,15.29,C
1992,11,10,18.56,C
1992,11,11,17.63,C
1992,11,12,16.36,C
1992,11,13,16.12,C
1992,11,14,2.92,C
1992,11,15,8.30,C
1992,11,16,13.68,C
1992,11,17,15.18,C
1992,11,18,13.53,C
1992,11,19,14.79,C
1992,11,20,14.08,C
1992,11,21,15.52,C
1992,11,22,12.10,C
1992,11,23,13.54,C
1992,11,24,14.24,C
1992,11,25,15.67,C
1992,11,26,14.37,C
1992,11,27,14.57,C
1992,11,28,14.56,C
1992,11,29,11.42,C
1992,11,30,13.51,C
1992,12,1,13.79,C
1992,12,2,10.19,C
1992,12,3,13.42,C
1992,12,4,15.12,C
1992,12,5,14.54,C
1992,12,6,13.65,C
1992,12,7,9.62,C
1992,12,8,11.27,C
1992,12,9,11.90,C
1992,12,10,11.62,C
1992,12,11,8.66,C
1992,12,12,12.39,C
1992,12,13,3.42,C
1992,12,14,8.20,C
1992,12,15,5.93,C
1992,12,16,14.27,C
1992,12,17,15.37,C
1992,12,18,14.40,C
1992,12,19,12.83,C
1992,12,20,8.63,C
1992,12,21,15.46,C
1992,12,22,9.33,C
1992,12,23,5.70,C
1992,12,24,6.67,C
1992,12,25,2.34,C
1992,12,26,1.59,C
1992,12,27,5.64,C
1992,12,28,6.47,C
1992,12,29,2.71,C
1992,12,30,10.00,C
1992,12,31,14.77,C
1993,1,1,14.92,C
1993,1,2,14.18,C
1993,1,3,13.94,C
1993,1,4,11.91,C
1993,1,5,9.83,C
1993,1,6,6.70,C
1993,1,7,6.34,C
1993,1,8,6.21,C
1993,1,9,13.69,C
1993,1,10,12.31,C
1993,1,11,3.24,C
1993,1,12,11.40,C
1993,1,13,4.36,C
1993,1,14,1.95,C
1993,1,15,1.21,C
1993,1,16,14.66,C
1993,1,17,1.74,C
1993,1,18,2.56,C
1993,1,19,5.75,C
1993,1,20,2.50,C
1993,1,21,3.75,C
1993,1,22,3.58,C
1993,1,23,2.50,C
1993,1,24,11.64,C
1993,1,25,16.32,C
1993,1,26,11.95,C
1993,1,27,17.52,C
1993,1,28,18.68,C
1993,1,29,17.25,C
1993,1,30,18.50,C
1993,1,31,17.81,C
1993,2,1,17.64,C
1993,2,2,17.38,C
1993,2,3,17.38,C
1993,2,4,18.37,C
1993,2,5,18.61,C
1993,2,6,9.78,C
1993,2,7,17.24,C
1993,2,8,11.62,C
1993,2,9,8.40,C
1993,2,10,10.38,C
1993,2,11,11.53,C
1993,2,12,15.54,C
1993,2,13,15.92,C
1993,2,14,16.38,C
1993,2,15,12.17,C
1993,2,16,15.36,C
1993,2,17,18.04,C
1993,2,18,5.43,C
1993,2,19,4.48,C
1993,2,20,7.80,C
1993,2,21,5.64,C
1993,2,22,4.78,C
1993,2,23,4.67,C
1993,2,24,8.77,C
1993,2,25,5.84,C
1993,2,26,6.81,C
1993,2,27,9.37,C
1993,2,28,9.40,C
1993,3,1,5.85,C
1993,3,2,8.83,C
1993,3,3,6.29,C
1993,3,4,11.01,C
1993,3,5,16.37,C
1993,3,6,18.48,C
1993,3,7,14.67,C
1993,3,8,11.63,C
1993,3,9,11.20,C
1993,3,10,12.78,C
1993,3,11,17.74,C
1993,3,12,12.58,C
1993,3,13,4.00,C
1993,3,14,6.59,C
1993,3,15,12.15,C
1993,3,16,6.48,C
1993,3,17,1.80,C
1993,3,18,3.75,C
1993,3,19,5.78,C
1993,3,20,2.80,C
1993,3,21,8.51,C
1993,3,22,7.62,C
1993,3,23,9.62,C
1993,3,24,12.17,C
1993,3,25,10.74,C
1993,3,26,12.88,C
1993,3,27,10.64,C
1993,3,28,16.81,C
1993,3,29,4.55,C
1993,3,30,3.37,C
1993,3,31,6.21,C
1993,4,1,9.48,C
1993,4,2,4.37,C
1993,4,3,16.91,C
1993,4,4,13.51,C
1993,4,5,4.29,C
1993,4,6,3.59,C
1993,4,7,4.10,C
1993,4,8,4.77,C
1993,4,9,5.22,C
1993,4,10,11.94,C
1993,4,11,12.87,C
1993,4,12,19.29,C
1993,4,13,19.66,C
1993,4,14,17.32,C
1993,4,15,14.00,C
1993,4,16,20.02,C
1993,4,17,4.62,C
1993,4,18,6.82,C
1993,4,19,6.46,C
1993,4,20,3.23,C
1993,4,21,2.38,C
1993,4,22,13.52,C
1993,4,23,12.01,C
1993,4,24,18.95,C
1993,4,25,8.21,C
1993,4,26,15.46,C
1993,4,27,5.02,C
1993,4,28,18.28,C
1993,4,29,5.52,C
1993,4,30,8.61,C
1993,5,1,8.25,C
1993,5,2,4.96,C
1993,5,3,6.38,C
1993,5,4,8.74,C
1993,5,5,11.25,C
1993,5,6,15.20,C
1993,5,7,22.56,C
1993,5,8,15.15,C
1993,5,9,6.57,C
1993,5,10,12.89,C
1993,5,11,12.70,C
1993,5,12,16.58,C
1993,5,13,18.72,C
1993,5,14,21.09,C
1993,5,15,10.72,C
1993,5,16,15.80,C
1993,5,17,20.27,C
1993,5,18,24.34,C
1993,5,19,24.12,C
1993,5,20,17.01,C
1993,5,21,23.78,C
1993,5,22,12.11,C
1993,5,23,10.32,C
1993,5,24,4.15,C
1993,5,25,6.10,C
1993,5,26,4.59,C
1993,5,27,18.09,C
1993,5,28,23.15,C
1993,5,29,21.71,C
1993,5,30,15.95,C
1993,5,31,18.02,C
1993,6,1,15.83,C
1993,6,2,6.16,C
1993,6,3,2.03,C
1993,6,4,5.18,C
1993,6,5,9.35,C
1993,6,6,20.96,C
1993,6,7,13.35,C
1993,6,8,15.20,C
1993,6,9,3.16,C
1993,6,10,3.83,C
1993,6,11,4.51,C
1993,6,12,16.12,C
1993,6,13,11.46,C
1993,6,14,16.16,C
1993,6,15,13.48,C
1993,6,16,0.68,C
1993,6,17,9.26,C
1993,6,18,8.40,C
1993,6,19,19.07,C
1993,6,20,15.96,C
1993,6,21,22.66,C
1993,6,22,24.27,C
1993,6,23,14.69,C
1993,6,24,16.52,C
1993,6,25,18.26,C
1993,6,26,23.13,C
1993,6,27,8.47,C
1993,6,28,12.44,C
1993,6,29,10.56,C
1993,6,30,14.11,C
1993,7,1,19.05,C
1993,7,2,18.36,C
1993,7,3,15.90,C
1993,7,4,17.28,C
1993,7,5,21.09,C
1993,7,6,17.40,C
1993,7,7,18.38,C
1993,7,8,19.44,C
1993,7,9,25.62,C
1993,7,10,22.21,C
1993,7,11,11.76,C
1993,7,12,18.01,C
1993,7,13,10.15,C
1993,7,14,20.10,C
1993,7,15,20.50,C
1993,7,16,23.38,C
1993,7,17,25.77,C
1993,7,18,23.60,C
1993,7,19,20.98,C
1993,7,20,15.52,C
1993,7,21,15.43,C
1993,7,22,13.46,C
1993,7,23,20.47,C
1993,7,24,24.93,C
1993,7,25,25.88,C
1993,7,26,23.35,C
1993,7,27,21.54,C
1993,7,28,22.08,C
1993,7,29,22.53,C
1993,7,30,13.15,C
1993,7,31,7.18,C
1993,8,1,17.53,C
1993,8,2,19.85,C
1993,8,3,22.52,C
1993,8,4,23.42,C
1993,8,5,25.94,C
1993,8,6,25.00,C
1993,8,7,22.28,C
1993,8,8,17.65,C
1993,8,9,7.59,C
1993,8,10,8.99,C
1993,8,11,20.59,C
1993,8,12,17.77,C
1993,8,13,7.77,C
1993,8,14,15.54,C
1993,8,15,9.33,C
1993,8,16,14.52,C
1993,8,17,7.45,C
1993,8,18,15.54,C
1993,8,19,18.25,C
1993,8,20,5.37,C
1993,8,21,4.26,C
1993,8,22,14.71,C
1993,8,23,25.24,C
1993,8,24,18.34,C
1993,8,25,18.54,C
1993,8,26,17.98,C
1993,8,27,18.88,C
1993,8,28,16.97,C
1993,8,29,22.09,C
1993,8,30,20.86,C
1993,8,31,9.82,C
1993,9,1,11.15,C
1993,9,2,16.79,C
1993,9,3,18.34,C
1993,9,4,13.97,C
1993,9,5,18.91,C
1993,9,6,20.56,C
1993,9,7,21.42,C
1993,9,8,20.52,C
1993,9,9,18.82,C
1993,9,10,20.12,C
1993,9,11,15.16,C
1993,9,12,13.46,C
1993,9,13,10.65,C
1993,9,14,13.72,C
1993,9,15,14.01,C
1993,9,16,16.62,C
1993,9,17,5.14,C
1993,9,18,9.49,C
1993,9,19,19.40,C
1993,9,20,21.30,C
1993,9,21,18.86,C
1993,9,22,17.41,C
1993,9,23,4.43,C
1993,9,24,1.59,C
1993,9,25,1.20,C
1993,9,26,2.40,C
1993,9,27,9.72,C
1993,9,28,15.19,C
1993,9,29,9.30,C
1993,9,30,14.26,C
1993,10,1,16.13,C
1993,10,2,7.32,C
1993,10,3,18.54,C
1993,10,4,19.97,C
1993,10,5,19.14,C
1993,10,6,18.73,C
1993,10,7,21.29,C
1993,10,8,18.82,C
1993,10,9,15.04,C
1993,10,10,16.83,C
1993,10,11,20.88,C
1993,10,12,17.55,C
1993,10,13,3.43,C
1993,10,14,12.06,C
1993,10,15,10.62,C
1993,10,16,13.83,C
1993,10,17,11.94,C
1993,10,18,6.87,C
1993,10,19,11.30,C
1993,10,20,11.95,C
1993,10,21,13.41,C
1993,10,22,17.52,C
1993,10,23,17.68,C
1993,10,24,17.44,C
1993,10,25,7.16,C
1993,10,26,9.71,C
1993,10,27,4.82,C
1993,10,28,13.91,C
1993,10,29,16.04,C
1993,10,30,16.19,C
1993,10,31,18.63,C
1993,11,1,17.94,C
1993,11,2,12.29,C
1993,11,3,4.27,C
1993,11,4,1.57,C
1993,11,5,3.85,C
1993,11,6,5.23,C
1993,11,7,12.00,C
1993,11,8,12.80,C
1993,11,9,14.82,C
1993,11,10,15.26,C
1993,11,11,13.59,C
1993,11,12,8.07,C
1993,11,13,15.85,C
1993,11,14,14.60,C
1993,11,15,16.17,C
1993,11,16,10.62,C
1993,11,17,11.14,C
1993,11,18,11.78,C
1993,11,19,3.63,C
1993,11,20,15.79,C
1993,11,21,16.54,C
1993,11,22,14.65,C
1993,11,23,10.98,C
1993,11,24,5.85,C
1993,11,25,2.64,C
1993,11,26,6.62,C
1993,11,27,11.41,C
1993,11,28,6.35,C
1993,11,29,9.40,C
1993,11,30,4.61,C
1993,12,1,5.73,C
1993,12,2,8.74,C
1993,12,3,9.82,C
1993,12,4,11.18,C
1993,12,5,13.90,C
1993,12,6,14.11,C
1993,12,7,15.06,C
1993,12,8,11.00,C
1993,12,9,12.32,C
1993,12,10,9.55,C
1993,12,11,9.24,C
1993,12,12,3.61,C
1993,12,13,4.06,C
1993,12,14,3.55,C
1993,12,15,3.81,C
1993,12,16,10.88,C
1993,12,17,12.94,C
1993,12,18,7.12,C
1993,12,19,13.14,C
1993,12,20,9.15,C
1993,12,21,12.58,C
1993,12,22,13.77,C
1993,12,23,13.81,C
1993,12,24,15.15,C
1993,12,25,14.78,C
1993,12,26,15.00,C
1993,12,27,14.60,C
1993,12,28,14.65,C
1993,12,29,15.28,C
1993,12,30,9.13,C
1993,12,31,13.50,C
1994,1,1,9.68,C
1994,1,2,13.40,C
1994,1,3,13.91,C
1994,1,4,13.93,C
1994,1,5,9.18,C
1994,1,6,13.23,C
1994,1,7,10.72,C
1994,1,8,6.92,C
1994,1,9,11.07,C
1994,1,10,12.10,C
1994,1,11,6.94,C
1994,1,12,12.73,C
1994,1,13,4.79,C
1994,1,14,1.39,C
1994,1,15,5.42,C
1994,1,16,10.66,C
1994,1,17,13.32,C
1994,1,18,6.55,C
1994,1,19,3.59,C
1994,1,20,3.30,C
1994,1,21,13.48,C
1994,1,22,2.29,C
1994,1,23,15.01,C
1994,1,24,13.36,C
1994,1,25,13.60,C
1994,1,26,13.41,C
1994,1,27,13.98,C
1994,1,28,14.05,C
1994,1,29,12.59,C
1994,1,30,6.67,C
1994,1,31,14.09,C
1994,2,1,14.42,C
1994,2,2,10.43,C
1994,2,3,9.64,C
1994,2,4,4.83,C
1994,2,5,8.32,C
1994,2,6,12.76,C
1994,2,7,4.29,C
1994,2,8,8.24,C
1994,2,9,13.72,C
1994,2,10,2.97,C
1994,2,11,4.90,C
1994,2,12,4.12,C
1994,2,13,3.04,C
1994,2,14,9.04,C
1994,2,15,3.38,C
1994,2,16,2.82,C
1994,2,17,2.36,C
1994,2,18,2.06,C
1994,2,19,2.03,C
1994,2,20,16.96,C
1994,2,21,16.68,C
1994,2,22,5.61,C
1994,2,23,5.94,C
1994,2,24,6.30,C
1994,2,25,3.23,C
1994,2,26,3.08,C
1994,2,27,2.08,C
1994,2,28,4.77,C
1994,3,1,5.96,C
1994,3,2,4.49,C
1994,3,3,18.18,C
1994,3,4,17.03,C
1994,3,5,16.79,C
1994,3,6,9.21,C
1994,3,7,9.12,C
1994,3,8,4.85,C
1994,3,9,6.33,C
1994,3,10,5.09,C
1994,3,11,4.11,C
1994,3,12,8.77,C
1994,3,13,3.68,C
1994,3,14,3.94,C
1994,3,15,4.04,C
1994,3,16,6.74,C
1994,3,17,5.84,C
1994,3,18,6.04,C
1994,3,19,9.02,C
1994,3,20,22.46,C
1994,3,21,6.52,C
1994,3,22,2.81,C
1994,3,23,17.57,C
1994,3,24,11.79,C
1994,3,25,10.63,C
1994,3,26,19.24,C
1994,3,27,18.28,C
1994,3,28,14.62,C
1994,3,29,17.70,C
1994,3,30,10.81,C
1994,3,31,8.65,C
1994,4,1,18.88,C
1994,4,2,21.88,C
1994,4,3,21.48,C
1994,4,4,20.53,C
1994,4,5,17.82,C
1994,4,6,16.71,C
1994,4,7,22.68,C
1994,4,8,17.48,C
1994,4,9,7.38,C
1994,4,10,6.79,C
1994,4,11,10.43,C
1994,4,12,9.04,C
1994,4,13,2.12,C
1994,4,14,2.52,C
1994,4,15,12.92,C
1994,4,16,13.67,C
1994,4,17,12.95,C
1994,4,18,16.48,C
1994,4,19,16.46,C
1994,4,20,15.51,C
1994,4,21,12.64,C
1994,4,22,18.06,C
1994,4,23,17.96,C
1994,4,24,15.75,C
1994,4,25,20.29,C
1994,4,26,14.05,C
1994,4,27,17.50,C
1994,4,28,20.45,C
1994,4,29,8.18,C
1994,4,30,20.62,C
1994,5,1,12.05,C
1994,5,2,10.79,C
1994,5,3,2.80,C
1994,5,4,3.36,C
1994,5,5,22.99,C
1994,5,6,8.83,C
1994,5,7,10.95,C
1994,5,8,19.51,C
1994,5,9,17.05,C
1994,5,10,13.68,C
1994,5,11,17.63,C
1994,5,12,20.14,C
1994,5,13,20.42,C
1994,5,14,25.28,C
1994,5,15,8.31,C
1994,5,16,21.78,C
1994,5,17,18.39,C
1994,5,18,20.48,C
1994,5,19,25.33,C
1994,5,20,16.58,C
1994,5,21,22.86,C
1994,5,22,23.49,C
1994,5,23,21.73,C
1994,5,24,23.24,C
1994,5,25,21.26,C
1994,5,26,20.04,C
1994,5,27,22.13,C
1994,5,28,4.83,C
1994,5,29,18.00,C
1994,5,30,12.61,C
1994,5,31,7.23,C
1994,6,1,11.63,C
1994,6,2,18.10,C
1994,6,3,8.14,C
1994,6,4,7.23,C
1994,6,5,14.94,C
1994,6,6,13.85,C
1994,6,7,8.40,C
1994,6,8,5.87,C
1994,6,9,9.96,C
1994,6,10,4.05,C
1994,6,11,7.42,C
1994,6,12,10.24,C
1994,6,13,10.58,C
1994,6,14,8.81,C
1994,6,15,6.50,C
1994,6,16,7.63,C
1994,6,17,5.15,C
1994,6,18,3.33,C
1994,6,19,2.77,C
1994,6,20,6.12,C
1994,6,21,15.29,C
1994,6,22,15.06,C
1994,6,23,21.74,C
1994,6,24,13.72,C
1994,6,25,12.37,C
1994,6,26,18.22,C
1994,6,27,19.55,C
1994,6,28,22.16,C
1994,6,29,23.98,C
1994,6,30,24.68,C
1994,7,1,23.89,C
1994,7,2,16.30,C
1994,7,3,11.99,C
1994,7,4,8.13,C
1994,7,5,6.45,C
1994,7,6,20.75,C
1994,7,7,14.71,C
1994,7,8,7.87,C
1994,7,9,25.58,C
1994,7,10,21.29,C
1994,7,11,15.75,C
1994,7,12,14.26,C
1994,7,13,17.76,C
1994,7,14,11.24,C
1994,7,15,5.51,C
1994,7,16,18.89,C
1994,7,17,10.10,C
1994,7,18,21.46,C
1994,7,19,25.99,C
1994,7,20,13.55,C
1994,7,21,5.24,C
1994,7,22,1.06,C
1994,7,23,3.35,C
1994,7,24,1.32,C
1994,7,25,3.48,C
1994,7,26,11.14,C
1994,7,27,11.55,C
1994,7,28,16.06,C
1994,7,29,15.92,C
1994,7,30,15.03,C
1994,7,31,16.19,C
1994,8,1,15.68,C
1994,8,2,20.51,C
1994,8,3,12.18,C
1994,8,4,9.09,C
1994,8,5,7.47,C
1994,8,6,3.01,C
1994,8,7,2.97,C
1994,8,8,9.55,C
1994,8,9,5.54,C
1994,8,10,9.85,C
1994,8,11,19.09,C
1994,8,12,17.55,C
1994,8,13,8.41,C
1994,8,14,14.57,C
1994,8,15,2.78,C
1994,8,16,1.25,C
1994,8,17,3.49,C
1994,8,18,21.54,C
1994,8,19,20.42,C
1994,8,20,13.33,C
1994,8,21,15.65,C
1994,8,22,18.71,C
1994,8,23,21.41,C
1994,8,24,21.94,C
1994,8,25,15.45,C
1994,8,26,6.16,C
1994,8,27,3.65,C
1994,8,28,6.58,C
1994,8,29,21.21,C
1994,8,30,21.71,C
1994,8,31,20.68,C
1994,9,1,15.44,C
1994,9,2,12.83,C
1994,9,3,12.64,C
1994,9,4,13.07,C
1994,9,5,15.48,C
1994,9,6,15.82,C
1994,9,7,13.69,C
1994,9,8,9.52,C
1994,9,9,13.33,C
1994,9,10,6.96,C
1994,9,11,9.38,C
1994,9,12,7.75,C
1994,9,13,7.96,C
1994,9,14,7.11,C
1994,9,15,15.86,C
1994,9,16,18.81,C
1994,9,17,9.51,C
1994,9,18,5.42,C
1994,9,19,13.54,C
1994,9,20,14.05,C
1994,9,21,9.76,C
1994,9,22,14.83,C
1994,9,23,9.42,C
1994,9,24,11.06,C
1994,9,25,18.76,C
1994,9,26,11.95,C
1994,9,27,8.78,C
1994,9,28,4.62,C
1994,9,29,17.44,C
1994,9,30,18.28,C
1994,10,1,20.06,C
1994,10,2,18.52,C
1994,10,3,15.96,C
1994,10,4,19.35,C
1994,10,5,16.11,C
1994,10,6,8.74,C
1994,10,7,17.76,C
1994,10,8,13.15,C
1994,10,9,19.29,C
1994,10,10,15.94,C
1994,10,11,17.28,C
1994,10,12,15.51,C
1994,10,13,16.52,C
1994,10,14,15.20,C
1994,10,15,13.34,C
1994,10,16,17.27,C
1994,10,17,19.52,C
1994,10,18,17.07,C
1994,10,19,11.48,C
1994,10,20,17.04,C
1994,10,21,20.77,C
1994,10,22,20.39,C
1994,10,23,19.90,C
1994,10,24,19.69,C
1994,10,25,18.00,C
1994,10,26,17.05,C
1994,10,27,15.53,C
1994,10,28,16.58,C
1994,10,29,14.34,C
1994,10,30,15.85,C
1994,10,31,16.19,C
1994,11,1,16.66,C
1994,11,2,16.64,C
1994,11,3,17.22,C
1994,11,4,16.72,C
1994,11,5,15.19,C
1994,11,6,15.18,C
1994,11,7,16.16,C
1994,11,8,16.80,C
1994,11,9,16.21,C
1994,11,10,16.25,C
1994,11,11,16.66,C
1994,11,12,16.05,C
1994,11,13,9.90,C
1994,11,14,13.25,C
1994,11,15,13.81,C
1994,11,16,16.66,C
1994,11,17,15.66,C
1994,11,18,15.21,C
1994,11,19,15.00,C
1994,11,20,7.98,C
1994,11,21,14.20,C
1994,11,22,13.52,C
1994,11,23,10.66,C
1994,11,24,12.46,C
1994,11,25,14.65,C
1994,11,26,11.65,C
1994,11,27,13.00,C
1994,11,28,12.69,C
1994,11,29,7.77,C
1994,11,30,6.43,C
1994,12,1,9.55,C
1994,12,2,7.12,C
1994,12,3,3.32,C
1994,12,4,12.25,C
1994,12,5,12.64,C
1994,12,6,5.60,C
1994,12,7,4.88,C
1994,12,8,1.03,C
1994,12,9,4.95,C
1994,12,10,6.44,C
1994,12,11,7.45,C
1994,12,12,2.28,C
1994,12,13,1.88,C
1994,12,14,6.00,C
1994,12,15,4.94,C
1994,12,16,13.33,C
1994,12,17,14.96,C
1994,12,18,6.87,C
1994,12,19,5.79,C
1994,12,20,10.30,C
1994,12,21,5.68,C
1994,12,22,14.18,C
1994,12,23,14.18,C
1994,12,24,3.02,C
1994,12,25,2.74,C
1994,12,26,3.70,C
1994,12,27,5.77,C
1994,12,28,9.61,C
1994,12,29,9.73,C
1994,12,30,6.88,C
1994,12,31,9.42,C
1995,1,1,8.79,C
1995,1,2,6.00,C
1995,1,3,1.50,C
1995,1,4,15.76,C
1995,1,5,16.68,C
1995,1,6,14.72,C
1995,1,7,15.13,C
1995,1,8,14.37,C
1995,1,9,12.91,C
1995,1,10,6.91,C
1995,1,11,9.53,C
1995,1,12,8.14,C
1995,1,13,11.01,C
1995,1,14,6.01,C
1995,1,15,6.61,C
1995,1,16,13.14,C
1995,1,17,11.74,C
1995,1,18,6.64,C
1995,1,19,14.28,C
1995,1,20,10.88,C
1995,1,21,13.05,C
1995,1,22,13.47,C
1995,1,23,6.55,C
1995,1,24,2.32,C
1995,1,25,12.09,C
1995,1,26,4.88,C
1995,1,27,1.55,C
1995,1,28,4.84,C
1995,1,29,4.14,C
1995,1,30,2.59,C
1995,1,31,7.05,C
1995,2,1,8.34,C
1995,2,2,10.84,C
1995,2,3,10.32,C
1995,2,4,16.41,C
1995,2,5,17.79,C
1995,2,6,17.46,C
1995,2,7,17.63,C
1995,2,8,14.00,C
1995,2,9,12.36,C
1995,2,10,18.43,C
1995,2,11,17.16,C
1995,2,12,16.69,C
1995,2,13,7.85,C
1995,2,14,3.25,C
1995,2,15,2.49,C
1995,2,16,4.34,C
1995,2,17,9.68,C
1995,2,18,5.17,C
1995,2,19,3.36,C
1995,2,20,5.87,C
1995,2,21,2.37,C
1995,2,22,2.58,C
1995,2,23,4.05,C
1995,2,24,4.24,C
1995,2,25,1.87,C
1995,2,26,2.30,C
1995,2,27,3.08,C
1995,2,28,10.84,C
1995,3,1,7.49,C
1995,3,2,5.41,C
1995,3,3,16.82,C
1995,3,4,20.07,C
1995,3,5,19.10,C
1995,3,6,7.41,C
1995,3,7,16.89,C
1995,3,8,18.63,C
1995,3,9,9.52,C
1995,3,10,11.55,C
1995,3,11,6.27,C
1995,3,12,2.36,C
1995,3,13,4.99,C
1995,3,14,7.18,C
1995,3,15,12.55,C
